PLUG.ID,Species,Tank,Temperature,CO2,Treatment,Analysis,Date,Date.Format,TimePoint,Mass.g,Temp.C
1049,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.399,25
1052,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,4.75,25
1053,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.307,24.99
1055,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.254,24.99
1057,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.818,24.99
1063,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.093,24.99
1064,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.76,24.99
1076,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.981,24.99
1081,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.535,25
1102,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,1.77,25
1106,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.139,24.99
1115,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.25,24.99
1119,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.22,25.01
1120,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.251,24.99
1123,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.113,24.98
1210,Mcapitata,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.478,24.98
1424,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,4.324,26.17
1433,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,1.981,26.17
1448,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,4.744,26.16
1452,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,4.138,26.17
1460,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.277,26.17
1475,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.886,26.16
1489,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,1.585,26.15
1532,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.515,26.17
1540,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.492,26.15
1543,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.857,26.14
1546,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.644,26.15
1555,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.96,26.14
1591,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.177,26.15
1616,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.551,26.17
1644,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,4.881,26.14
1649,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,1.69,26.14
1654,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.256,26.14
1680,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.053,26.14
1769,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,1.291,26.15
2301,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,5.729,26.7
2302,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.436,26.15
2308,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.048,26.17
2309,Mcapitata,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.485,26.15
2398,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.761,26.15
2403,Mcapitata,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,4.196,26.14
1142,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.603,24.96
1154,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.455,24.97
1155,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.025,24.96
1183,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,4.169,24.97
1186,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,NA,NA
1208,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.436,24.97
1230,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.138,24.96
1237,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.574,24.96
1255,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,5.586,24.97
1259,Mcapitata,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.69,24.96
1704,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.365,25.94
1719,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.867,25.94
1720,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.501,25.95
1734,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.699,25.95
1747,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,1.816,25.95
2066,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,4.105,25.94
2086,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.739,25.94
2152,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,5.696,25.95
2155,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.962,25.95
2188,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.692,25.95
2193,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.493,25.94
2532,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.361,25.96
2537,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,1.66,25.94
2538,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,4.455,25.95
2556,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,6.523,25.94
2563,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.569,25.95
2565,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,4.854,25.95
2659,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.751,25.95
2736,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.695,25.96
2755,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.759,25.95
2756,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.912,25.95
2757,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.146,25.95
2852,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,1.535,25.94
2854,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.115,25.95
2856,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.088,25.95
2857,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.564,25.95
2872,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,1.645,25.95
2876,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,1.712,25.95
2881,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.038,25.95
2978,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.168,25.95
2990,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,5.764,25.94
2994,Mcapitata,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.908,25.94
3002,Mcapitata,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.805,25.95
1241,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,1.698,26.24
1248,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.595,26.24
1263,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,1.745,26.23
1267,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,4.3,26.24
1284,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.813,26.26
1310,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,1.61,26.24
1318,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.772,26.24
1463,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,1.713,26.26
1464,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.101,26.26
1469,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.04,26.26
1474,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.677,26.26
1476,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.244,26.26
1562,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.605,26.13
1567,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.422,26.13
1568,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.686,26.13
1569,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.948,26.14
1632,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.695,26.26
1634,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.297,26.26
1638,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.176,26.26
1688,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,1.914,26.14
1711,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,1.999,26.13
1714,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.511,26.13
1729,Mcapitata,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.923,26.25
1773,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.008,26.13
1998,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.479,26.13
2004,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,1.676,26.16
2007,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,1.846,26.13
2380,Mcapitata,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.558,26.26
2405,Mcapitata,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.706,26.13
1071,Mcapitata,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.992,26.12
1134,Mcapitata,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.269,26.12
1135,Mcapitata,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,1.626,26.11
1140,Mcapitata,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.421,26.11
1178,Mcapitata,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.343,26.11
1185,Mcapitata,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.448,26.12
1190,Mcapitata,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.979,26.11
1270,Mcapitata,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,1.878,26.05
1272,Mcapitata,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.384,26.05
1273,Mcapitata,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.187,26.07
1274,Mcapitata,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.765,26.05
1312,Mcapitata,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.959,26.07
1337,Mcapitata,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.431,26.07
1341,Mcapitata,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.625,26.05
1408,Mcapitata,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.108,26.05
1417,Mcapitata,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.437,26.05
1440,Mcapitata,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.073,26.1
1457,Mcapitata,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,4.815,26.12
1589,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.707,25.98
1608,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.235,25.99
1743,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.542,25.98
1812,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.466,25.99
1824,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.196,25.99
2006,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,1.774,25.98
2011,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.503,25.98
2018,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,1.554,25.98
2024,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.725,25.98
2073,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.121,25.99
2190,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.133,25.98
2191,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,NA,NA
2511,Mcapitata,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.018,25.99
1045,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.213,24.99
1056,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.111,25
1073,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,6.047,24.98
1075,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.449,24.99
1087,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.423,24.99
1103,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.735,24.99
1111,Pacuta,Tank1,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.088,24.99
1431,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,5.931,26.14
1434,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,6.409,26.17
1456,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,5.716,26.16
1458,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.61,26.17
1462,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,1.97,26.15
1472,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.111,26.17
1473,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.596,26.14
1477,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,1.961,26.14
1482,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.394,26.15
1575,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,1.864,26.14
1578,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.364,26.14
1607,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.6,26.14
1777,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,1.715,26.14
2013,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.566,26.14
2058,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,2.156,26.14
2306,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,4.815,26.17
2364,Pacuta,Tank6,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,6.201,26.15
2396,Pacuta,Tank8,Ambient,Ambient,ATAC,Phys,20181129,11/29/18,Time6_Init,3.538,26.14
1147,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.225,24.96
1149,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.913,24.97
1206,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,1.985,24.97
1215,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,NA,NA
1247,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,NA,NA
1492,Pacuta,Tank3,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.714,24.97
2045,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.886,25.94
2182,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.661,25.95
2208,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,5.575,25.94
2209,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,6.104,25.95
2539,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.088,25.94
2540,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,4.108,25.95
2566,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,6.572,25.95
2667,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,4.428,25.94
2668,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.429,25.94
2669,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.761,25.94
2730,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,4.66,25.94
2742,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,4.835,25.95
2744,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,5.429,25.95
2746,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.246,25.94
2751,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,1.883,25.95
2758,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,4.905,25.95
2868,Pacuta,Tank11,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,4.13,25.94
2874,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.328,25.95
2879,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.609,25.95
2980,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.496,25.95
2982,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,3.152,25.95
2983,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.837,25.95
2988,Pacuta,Tank12,Ambient,High,ATHC,Phys,20181129,11/29/18,Time6_Init,2.625,25.95
1261,Pacuta,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.044,26.23
1266,Pacuta,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.526,26.25
1268,Pacuta,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,1.742,26.24
1287,Pacuta,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.642,26.25
1322,Pacuta,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.276,26.25
1493,Pacuta,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,5.743,26.26
1547,Pacuta,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.053,26.26
1552,Pacuta,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.417,26.26
1582,Pacuta,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.709,26.17
1596,Pacuta,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.121,26.23
1613,Pacuta,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,5.63,26.25
1614,Pacuta,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.376,26.25
1615,Pacuta,Tank4,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.59,26.25
1647,Pacuta,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,4.265,26.26
1648,Pacuta,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,4.358,26.26
1692,Pacuta,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,4.315,26.13
1697,Pacuta,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.431,26.14
1698,Pacuta,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.831,26.14
1699,Pacuta,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.184,26.13
2017,Pacuta,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.258,26.13
2061,Pacuta,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,2.097,26.13
2071,Pacuta,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.909,26.13
2390,Pacuta,Tank7,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,4.609,26.26
2417,Pacuta,Tank9,High,Ambient,HTAC,Phys,20181129,11/29/18,Time6_Init,3.769,26.13
1093,Pacuta,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.386,26.1
1161,Pacuta,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.098,26.12
1172,Pacuta,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,5.977,26.11
1177,Pacuta,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,4.021,26.1
1257,Pacuta,Tank2,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.399,26.1
1280,Pacuta,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.655,26.07
1282,Pacuta,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,4.111,26.06
1283,Pacuta,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.036,26.04
1342,Pacuta,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.148,26.06
1416,Pacuta,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,4.329,26.07
1421,Pacuta,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,4.524,26.06
1465,Pacuta,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.374,26.05
1601,Pacuta,Tank5,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,3.133,26.07
1733,Pacuta,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.329,25.99
1736,Pacuta,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,6.457,25.99
1746,Pacuta,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,4.089,25.99
1759,Pacuta,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.547,25.99
1766,Pacuta,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,5.914,26
2185,Pacuta,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,2.016,25.99
2205,Pacuta,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,5.782,25.98
2206,Pacuta,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,4.576,25.99
2524,Pacuta,Tank10,High,High,HTHC,Phys,20181129,11/29/18,Time6_Init,4.043,25.99